title,authors,journal,doi,pub_date,times_cited,abstract
Memories of Walter Baumgartel (1902-1997): pioneering promoter of the mountain gorillas of Uganda,"['Tobias, PV', 'Glaser, HSR']",SOUTH AFRICAN JOURNAL OF SCIENCE,NA,MAR 1999,1,NA
Recent amplification of the human FRG1 gene during primate evolution,"['Grewal, PK', 'van Geel, M', 'Frants, RR', 'de Jong, P', 'Hewitt, JE']",GENE,10.1016/S0378-1119(98)00587-3,FEB 4 1999,17,"There is evidence of multiple copies of the FSHD Region Candidate Gene 1 (FRG1) in humans. Analysis of human FRG1 ESTs showed many of them to be non-processed pseudogenes dispersed throughout the genome. To determine when the amplification of FRG1 occurred, we used a PCR-based approach to identify FRG1 sequences from great apes, chimpanzee, gorilla and orang-utan, and an Old World monkey, Macaca mulatta. In common with humans, multiple copies of FRG1 were detected in the great apes. However, in Macaca mulatta, only two FRG1 loci were identified, one presumed to be the homologue of the human chromosome 4q gene. This is strikingly similar to the distribution of a dispersed 3.3-kb repeat family in primates. A member of this family, D4Z4, maps to the subtelomeric region of 4q, in close proximity to FRG1. We propose that an ancestral duplication of distal 4q included FRG1. This duplication is present in Macaca mulatta whose divergence from hominoids is thought to have occurred at least 33 million years ago. We propose that this telomeric region then underwent further amplification and dispersion events in the great ape lineage, with copies of FRG1 and the 3.3-kb repeats being localized in heterochromatic regions. (C) 1999 Elsevier Science B.V. All rights reserved."
"
Gorilla RH-like genes and antigens","['Apoil, PA', 'Roubinet, F', 'Blancher, A']",IMMUNOGENETICS,10.1007/s002510050471,FEB 1999,7,"It has been previously shown that most of the human IgG monoclonal D-specific antibodies define a polymorphism in the gorilla consisting of two phenotypes: D-gor-positive and D-gor-negative. By quantitative indirect immunofluorescence assay and quantitative immunoblotting it was evaluated that the number of D-gor antigenic sites per gorilla red cell varies from a level equivalent to that observed for human RhD positive cells to a level eight times higher. By immunoblotting with a rabbit reagent specific for the carboxylic end of human Rh-polypeptides it was demonstrated that RBCs from all gorillas, whatever their D-gor phenotype, possess 33000 relative molecular mass Rh-like polypeptides. The expression of the D-gor antigen was shown to be associated with the presence of three polymorphic bands defined by Southern blot using a human exon 4 RHCE probe, and to a length polymorphism of gorilla intron 3 evidenced by polymerase chain reaction. By contrast, the expression of the D-gor antigen was not associated to the length polymorphism of gorilla intron 4 which is related to the presence or absence of an Alu-Sx element in intron 4, paralleling the situation observed in human. These results confirmed the presence in the gorilla genome of at least two RH-like genes, one of which being responsible for D-gor polymorphism. The phylogenesis of the human and gorilla RH genes is discussed in light of the comparison of intron 4 sequences."
Phylogenetic history of hominoid DRB loci and alleles inferred from intron sequences,"['Bergstrom, TF', 'Erlandsson, R', 'Engkvist, H', 'Josefsson, A', 'Erlich, HA', 'Gyllensten, U']",IMMUNOLOGICAL REVIEWS,10.1111/j.1600-065X.1999.tb01404.x,FEB 1999,32,"The evolutionary relationships among the MHC class II DRB4, DRB5 and DRB6 loci as well as the allelic Lineages and alleles of the DRB1 locus were studied based on intron 1 and intron 2 sequences from humans, chimpanzee (Pan troglodytes), bonobo (Pan paniscus) and gorilla (Gorilla gorilla). The phylogenetic trees for these sequences indicate that most of the DRB1 allelic lineages predate the separation of the hominoid species studied, consistent with previous analysis of the coding sequences of these lineages. However, the intron sequence variation among alleles within DRB1 allelic lineages is very limited, consistent with the notion that the majority of the contemporary alleles have been generated within the last 250,000 years. The clustering of the DRB1 allelic lineages *08 and *12 with *03 supports a common ancestry for the DR8 and DR52 haplotypes. Similarly, the clustering of DRB1 allelic lineages *15 and *01 with the DRB3 locus is consistent with a common ancestry for the DR1 and DR51 haplotypes. Two cases of recombination around the second exon were observed: 1) the HLA-DRB6 locus appears to have been generated through a recombination between a DRB5 allele and an ancestral DRB6 allele, and 2) the gorilla sequence Gogo-DRB1*03 appears to have been generated through a recombination between the DRB3 locus and an allele from the DRB1*03 allelic Lineage. The nucleotide substitution rate of DRB introns was estimated to 0.85-1.63 x 10(-9) per site per year, based on comparisons between the most closely related sequences from different hominoid species. This estimate is similar to the substitution rate for other intronic regions of the primate genome."
"Ecological constraints on the foraging effort of western gorillas (Gorilla gorilla gorilla) at Bai Hokou, Central African Republic","['Goldsmith, ML']",INTERNATIONAL JOURNAL OF PRIMATOLOGY,10.1023/A:1020528115829,FEB 1999,64,"Recent studies demonstrate that western lowland gorillas incorporate much more fruit into their diet than Virunga mountain gorillas do. Very little is known, however about how the frugivorous behavior of western gorillas influences their daily ranging behavior which may ultimately affect social factors such as group size and structure. I examined the influence of diet and the spatiotemporal availability of plant foods on the foraging effort of nonhabituated western lowland gorilla groups during 17 months at Bai Hokou in the Dzanga-Ndoki National Park, Central African Republic. I determined diet from indirect methods and gorilla plant food availability and spatial distribution from phenology and line transects. Daily path length gives an estimate of foraging effort and was the distance paced, following fresh gorilla trails, from morning to evening nest sites. The availability and distribution of fruit and its consumption by gorillas varied seasonally. When concentrating on fruits, gorillas traveled significantly farther (mean = 3.1 km/day) than when their diet consisted mostly of nonfruit vegetation, such as leaves and woody pith, stems and bark (mean = 2.1 km/day). The amount of herbaceous vegetation in the diet did not vary seasonally and did not influence daily path length. The best environmental predictor of foraging effort was fruit density, or a measure combining both density and spatial pattern: coefficient of dispersion. In addition, when fruit patches were small, path length tended to increase but not significantly. Compared with results of other studies, gorillas at Bai Hokou travel farther (mean = 2.6 km/day) than gorillas in Gabon (mean = 1.7 km/day) and five times farther than mountain gorillas in the Virungas (mean = 0.5 km/day). Increased foraging effort of gorillas in this region, especially during the fruiting season, may have profound effects on group size and structure."
Ontogenetic patterning of skeletal fluctuating asymmetry in rhesus macaques and humans: Evolutionary and developmental implications,"['Hallgrimsson, B']",INTERNATIONAL JOURNAL OF PRIMATOLOGY,10.1023/A:1020540418554,FEB 1999,32,"I address the question of how fluctuating asymmetry (FA)-the distribution of random deviations from bilateral symmetry-varies ontogenetically in the mammalian skeleton. This question is significant because of the light that such patterns can shed on the causes of variation in developmental stability in bone as well as other structures. Based on large ontogenetic skeletal series of Macaca mulatta and Homo sapiens, I report that the FA variances of skeletal metric traits increase ontogenetically. Coupled with the finding that FA variances also accumulate to greater magnitudes in slower growing mammals, this result is consistent with the hypotheses that FA in bone is primarily caused by (a) cumulative effects of asymmetrical mechanical factors, (b) accumulation of variation in the (local) regulation of growth, or (c) a tendency for bone morphology to drift through undirected remodeling. I discuss the implications of these optional explanations for primate evolution and bone development."
Did knuckle walking evolve twice?,"['Dainton, M', 'Macho, GA']",JOURNAL OF HUMAN EVOLUTION,10.1006/jhev.1998.0265,FEB 1999,43,"Although African great apes share a similar quadrupedal locomotor behaviour, there are marked differences in hand morphology and size between the species. Hence, whilst all three species (two genera) of African ape frequently knuckle walk as adults, debate remains-as to whether this behaviour is derived from a common ancestor or whether it evolved in parallel in chimpanzees and gorillas. This exploratory morphometric study of the sub-adult and adult wrist of these two genera aims to contribute to this debate.

A total of twenty-seven dimensions of the lunate, triquetral, hamate and capitate of sub-adult and adult Pan troglodytes and Gorilla gorilla were analysed in order to determine whether carpal dimensions are generally ontogenetically scaled, and whether differences in growth trajectories, or length of growth, and adult morphologies can be explained by behavioural differences between the two species. Only 56% of all dimensions studied were ontogenetically scaled in subadults and some of these dimensions exhibit differing adult proportions between the two species. In general, the dimensions analysed fell into two categories: Pan and Gorilla either follow the same growth trajectories (Pattern A) or the Pan reduced major axis (RMA) regressions were significantly transposed above those of Gorilla (Pattern B). Additionally, it was found that Gorilla carpals appear to cease growing relatively earlier than those of Pan. While a small number of differences, notably those of the lunate, can be accounted for by differences in behaviour between the species, the majority of differences indicate heterochronic modifications of development during evolution, which correspond to kinematic differences in knuckle walking between the African great apes. In light of morphological, behavioural and ecological data currently available it is parsimonious to suggest that knuckle walking has evolved in parallel in the two lineages. (C) 1999 Academic Press."
The members of the RH gene family (RH50 and RH30) followed different evolutionary pathways,"['Matassi, G', 'Cherif-Zahar, B', 'Pesole, G', 'Raynal, V', 'Cartron, JP']",JOURNAL OF MOLECULAR EVOLUTION,10.1007/PL00006453,FEB 1999,42,"The evolution of the RH gene family is characterized by two major duplication events, the first one originating the RH50 and RH30 genes and the second one giving rise to RHCE and RHD, the two paralogous RH30 genes which encode the Rh blood group antigens in human. The new sequence data obtained here for mouse RH50 and RH30 and for macaque RH50 allowed us to compare the evolutionary rates of the two genes and to show that RH50 evolved about 2.6 times more slowly than RH30 at nonsynonymous positions. This result implies that Rh50 proteins were evolutionarily more conserved compared to Rh30 polypeptides, thus being indicative of the functional significance of the former protein in species as distantly related as sponge and human. The duplication event leading to RH50 and RH30 genes was estimated to have occurred between 250 and 346 million years ago. Moreover, we could also estimate that the duplication event producing the RHCE and RHD genes occurred some 8.5 +/- 3.4 million years ago, in the common ancestor of human, chimpanzee, and gorilla. Interestingly, this event seems to coincide with the appearance in these species of a G-to-T mutation in the RH50 gene which created a stop codon in the corresponding transcript. This led to an Rh50 C-terminal cytoplasmic domain shorter than that found in orangutan and early primates."
"Effects of suspended sediment on biomass and cell morphology of Cladophora glomerata (Chlorophyta) in the Colorado River, Arizona","['Wilson, KP', 'Shannon, JP', 'Blinn, DW']",JOURNAL OF PHYCOLOGY,10.1046/j.1529-8817.1999.3510035.x,FEB 1999,4,"This study assessed changes in biomass, filament length, and cell morphology in Cladoiphora glomerata (L.) Kutz, along a suspended sediment gradient in the Colorado River below Glen Canyon Dam, Arizona. Suspended sediments ranged from 2.0 mg.L-1 at Lees Ferry (Rkm 0.8) to 4.2 mg.L-1 at Gorilla Island (Rkm 352). There was a 74% decrease in Cladophora biomass along the river transect through Grand Canyon National Park and a significant decrease in filament and cell length, but cell width increased, Similar changes in cell morphology occurred after 19 days when C. glomerata was transplanted from a low suspended sediment site (less than or equal to 2.0 mg L-1) at Lees Ferry to a habitat with high suspended sediments (greater than or equal to 20.0 mg.L-1). Cell length increased and cell width decreased when plants were transplanted back to the low suspended sediment habitat for 24 days. In situ studies with reduced Light in the absence of suspended sediments showed no change in cell morphology. These in situ experiments imply that changes in cell morphology by C. glomerata in waters with high suspended sediments are adjustments in structural integrity to accommodate the abrasive force of suspended particles. Our study suggests that cell dimensions in Cladophora might be too plastic under varying environmental conditions to be used in taxonomic determinations."
Observations on the pollical palmar interosseous muscle (of Henle),"['Susman, RS', 'Nyati, L', 'Jassal, MS']",ANATOMICAL RECORD,NA,FEB 1 1999,7,"Questions about the existence of a ""pollical"" (first) volar interosseous muscle have persisted since its description by Henle in 1858. A survey of current human anatomy texts and atlases reveals that the majority do not recognize a pollical volar interosseous muscle and therefore they identify only three palmar interossei. We examined the thumbs of 20 individuals of African and European origin in the human anatomy lab at University of the Witwatersrand (Johannesburg) and 15 individuals of European ancestry in the anatomy lab at the University at Stony Brook (New York). A pollical palmar interosseous muscle (PPIM) was found in 86% of individuals (17/20 of the Witwatersrand sample; 13/15 of the Stony Brook sample). Here, we offer a definition of the PPIM in an attempt to resolve the long-standing question of its existence and its relationship to the adductor pollicis obliquus and the deep head of flexor pollicis brevis. We suggest that the human hand usually possesses four palmar interossei as well as four dorsal interossei. Anat Rec 254:159-165, 1999. (C) 1999 Wiley-Liss, Inc."
The odds of losing at genetic roulette,"['Crow, JF']",NATURE,10.1038/16789,JAN 28 1999,40,NA
Sexual dimorphism in the face of Australopithecus africanus,"['Lockwood, CA']",AMERICAN JOURNAL OF PHYSICAL ANTHROPOLOGY,10.1002/(SICI)1096-8644(199901)108:1<97::AID-AJPA6>3.0.CO;2-O,JAN 1999,62,"Recently discovered crania of Australopithecus africanus from Sterkfontein Member 4 and Makapansgat enlarge the size range of the species and encourage a reappraisal of both the degree and pattern of sexual dimorphism. Resampling methodology (bootstrapping) is used here to establish that A, africanus has a greater craniofacial size range than chimpanzees or modern humans, a range which is best attributed to a moderately high degree of sexual dimorphism. Compared to other fossil hominins, this variation is similar to that of Homo habilis (sensu late) but less than that of A. boisei. The finding of moderately high dimorphism is corroborated by a CV-based estimate and ratios between those specimens considered to be male and those considered to be female. Inferences about the pattern of craniofacial dimorphism in the A. africanus face currently rely on the relationship of morphology and size. Larger specimens, particularly Stw 505, show prominent superciliary eminences and glabellar regions, but in features related in part to canine size, such as the curvature of the infraorbital surface, large and small specimens of A. africanus are similar. In this respect, the pattern resembles that of modern humans more so than chimpanzees or lowland gorillas. A, africanus may also show novel patterns of sexual dimorphism when compared to extant hominines, such as in the form of the anterior pillar. However, males of the species do not exhibit characteristics of more derived hominins, such as A. robustus. (C) 1999 Wiley-Liss, Inc."
Individual variation in growth and body composition in a group of captive infant gorillas (Gorilla gorilla),"['Bellisari, A', 'Greenberg, C', 'Towne, B']",AMERICAN JOURNAL OF PHYSICAL ANTHROPOLOGY,NA,1999,0,NA
Diet of western lowland gorillas in south-west Central African republic: implications for subspecific variation in gorilla grouping and ranging patterns.,"['Doran, D', 'Mcneilage, A']",AMERICAN JOURNAL OF PHYSICAL ANTHROPOLOGY,NA,1999,1,NA
Physical properties of Gorilla g. beringei foods and implications for masticatory form.,"['Elgart, AA']",AMERICAN JOURNAL OF PHYSICAL ANTHROPOLOGY,NA,1999,0,NA
"
Gorilla behavioral ecology: effects of altitudinal changes on highland/lowland populations.","['Goldsmith, ML', 'Nkurunungi, JB', 'Stanford, CB']",AMERICAN JOURNAL OF PHYSICAL ANTHROPOLOGY,NA,1999,0,NA
Comparative ontogenetic morphology of the hand among subspecies of Gorilla and species of Pan.,"['Inouye, SE']",AMERICAN JOURNAL OF PHYSICAL ANTHROPOLOGY,NA,1999,1,NA
Comparisons in linear skeletal dimensions of captive versus wild lowland gorillas.,"['Nichols, KA']",AMERICAN JOURNAL OF PHYSICAL ANTHROPOLOGY,NA,1999,0,NA
New findings on the distinctive gorillas of the Nigeria-Cameroon border region.,"['Oates, JF', 'McFarland, KL', 'Stumpf, RM', 'Fleagle, JG', 'Disotell, TR']",AMERICAN JOURNAL OF PHYSICAL ANTHROPOLOGY,NA,1999,0,NA
"Craniometric discrete trait variation in Gorilla gorilla
","['Park, PB', 'Leigh, SR', 'Konigsberg, LW']",AMERICAN JOURNAL OF PHYSICAL ANTHROPOLOGY,NA,1999,0,NA
"Gorillas, guerillas, bugs and bushmeat: the current status of gorillas and threats to their existence.","['Plumptre, A', 'McNeilage, A', 'Hall, J']",AMERICAN JOURNAL OF PHYSICAL ANTHROPOLOGY,NA,1999,0,NA
"Nutritional Aspects of Diet of Gorillas at Bai Hokou, Central African Republic with inter-population and interspecific comparisons.","['Remis, MJ']",AMERICAN JOURNAL OF PHYSICAL ANTHROPOLOGY,NA,1999,0,NA
"Plant choice in the construction of night nests by mountain gorillas in Bwindi Impenetrable Forest, Uganda.","['Rothman, J', 'Mayooba, G', 'Dierenfeld, E', 'Rodriguez, E']",AMERICAN JOURNAL OF PHYSICAL ANTHROPOLOGY,NA,1999,0,NA
Non-invasive molecular genetic studies of gorillas: Evolutionary and systematic implications.,"['Ryder, OA', 'Garner, KJ', 'Burrows, W']",AMERICAN JOURNAL OF PHYSICAL ANTHROPOLOGY,NA,1999,0,NA
Incongruence between mitochondrial and nuclear DNA estimates of divergence between Gorilla subspecies.,"['Seaman, MI', 'Deinard, AS', 'Kidd, KK']",AMERICAN JOURNAL OF PHYSICAL ANTHROPOLOGY,NA,1999,0,NA
Masticatory form and diet in western lowland (Gorilla gorilla gorilla) and eastern lowland (G-g-graueri) gorillas.,"['Taylor, AB']",AMERICAN JOURNAL OF PHYSICAL ANTHROPOLOGY,NA,1999,0,NA
Modeling gross occlusal wear in Gorilla gorilla using dental topographic analyses.,"['Williamson, MD', 'Ungar, PS']",AMERICAN JOURNAL OF PHYSICAL ANTHROPOLOGY,NA,1999,0,NA
Population structure and group composition of western lowland gorillas in north-western Republic of Congo,"['Magliocca, F', 'Querouil, S', 'Gautier-Hion, A']",AMERICAN JOURNAL OF PRIMATOLOGY,10.1002/(SICI)1098-2345(1999)48:1<1::AID-AJP1>3.0.CO;2-2,1999,39,"Population studies are an essential part of conservation actions. Under exceptional observation conditions we studied a western lowland gorilla population visiting the Maya salt-clearing (north of the Pare national d'Odzala, P.N.O., Congo) over an 8 month period; 36 groups and 18 solitary individuals (a total of 420 individuals) have been identified visiting the clearing, which suggests a high gorilla density in the region. Ninety-six percent of the gorillas entered the clearing in groups. One-male groups had a mean size of 11.2. Ninety percent of solitary individuals were silver-back males. Compared with other populations of both lowland gorillas and mountain gorillas, the Maya population had the highest immature rate and the highest number of infants per female. Ecological correlates that could explain the attractiveness of the Maya clearing are discussed. The present status and the renewal rate of the Maya population indicate the need for further studies and confirm the importance of developing eco-tourism in this region as part of the sustainable park management activities developed by the ECOFAC programme (European Union). The results also provide arguments to support the proposal for extending the P.N.O. to include this region, which is rich in salt-clearings and attracts many other key-species of mammal such as forest elephants. Am. J. Primatol. 48:1-14, 1999. (C) 1999 Wiley-Liss, Inc."
Comparing measures of travel distances in primates: Methodological considerations and socioecological implications,"['Isbell, LA', 'Pruetz, JD', 'Nzuma, BM', 'Young, TP']",AMERICAN JOURNAL OF PRIMATOLOGY,10.1002/(SICI)1098-2345(1999)48:2<87::AID-AJP1>3.0.CO;2-G,1999,22,"Travel costs can influence numerous aspects of the lives of primates, including net energy balance land therefore reproductive success of females) and maximum group size. Despite their potential impact, there has been no systematic comparison of different measures of travel distance. We compared three measures of travel distance in 30 min tactual distance of individuals, straight-line distance of individuals, and straight-line distance of groups) and their ratios in a small group and a large group of vervet monkeys (Cercopithecus aethiops) and between the large group of vervets and a group of patas monkeys (Erythrocebus patas) of roughly similar size. The large group of vervets traveled farther than the small group regardless of the measure used, but the ratios of the different measures were not significantly different between those groups. Patas monkeys traveled significantly farther than the large group of vervets regardless of the measure used. In both vervets and patas, straight-line distances of individuals (ISLD) and groups (GSLD) underestimated actual distances traveled by individuals (IAD), but the degree to which they did so differed between species. LAD is more accurate than the other two measures and is preferred for studies of energetics and individual reproductive success, although ISLD or GSLD may be substituted when the ratios of IAD/ISLD or IAD/GSLD do not differ between groups or species. The ratio of IAD/LSLD was larger in vervets than in patas, suggesting that individual vervets meander more over short periods of time than patas. The ratio of ISLD/GSLD was larger in patas than in vervets, suggesting that patas move at angles or across the group's center-of-mass whereas vervets move more consistently along with others in their group. This has implications for the formation of spatial subgroups and alliances within groups. (C) 1999 Wiley-Liss, Inc."
Effect of auxiliary males on territory ownership in the oribi and the attributes of multimale groups,"['Arcese, P']",ANIMAL BEHAVIOUR,10.1006/anbe.1998.0962,JAN 1999,16,"I observed free-ranging oribi, Ourebia ourebi, in Serengeti National Park, Tanzania, to determine whether group formation by males provides evidence for cooperative territory defence, a behaviour that is rare among male vertebrates. Socially dominant males that shared territories with subordinate auxiliary males were replaced by rivals less often than males that defended territories without auxiliary males. Auxiliary males marked territories with preorbital glands, dung and urine, and territories defended by male groups were marked more thoroughly than those defended by single males. Fifteen of 24 (62.5%) auxiliary males whose histories were known were born on territories defended by males that probably were their fathers. But 37.5% of auxiliary males probably were unrelated to dominant males, because male groups also formed when territory owners accepted adult male immigrants as subordinates, and when owners allowed young males to remain philopatric after evicting a male likely to have been the young male's father. All males in groups probably had some mating access to females, but dominant males may have minimized matings of auxiliary males by guarding fertile females. These results suggest that auxiliary male oribi aided dominant males in territory defence, and that dominants traded off the risks of losing matings to auxiliaries, or being overthrown by them, in exchange for a reduction in their chance of being evicted by rival neighbours or immigrants. (C) 1999 The Association for the Study of Animal Behaviour."
Whither primatology? The place of primates in contemporary anthropology,"['Rodman, PS']",ANNUAL REVIEW OF ANTHROPOLOGY,10.1146/annurev.anthro.28.1.311,1999,14,"Primatology in anthropology began with morphological comparisons of primates to reconstruct the evolution of humans. Naturalistic studies started in the mid-twentieth century and contributed to understanding the functions of morphological variations. Today, research in primatology employs the new paradigm of behavioral ecology and sociobiology for analysis and interpretation of variation in behavior and ecology. Grouping and group sizes of primates are explained with reference to effects of predation, defense of resources, and female defense against male infanticide. Primates avoid close consanguineous mating, usually by dispersal of males from the birthplace, though in bonobos and chimpanzees males are philopatric. In many primates, nepotistic relations among females are explained by kin selection operating on the philopatric sex. In chimpanzees, nepotism is dearest among the philopatric males. Sexual dimorphism, dominance hierarchies, intrasexual competition, and particularly infanticide by males are best explained by the action of sexual selection. Comparative studies of primates indicate that the large brains of the genus Homo (enlarged cerebral cortex) evolved after bipedalism and human dental characters and probably depended on high-quality diets. Broad comparative studies have supported the hypothesis that large brains may have evolved in response to complex social environments, but comparisons within the apes only may not support the hypothesis. Although dominant themes of current anthropology are not compatible with the epistemology, theory, or methodology of primate research and interpretation, primate studies fit easily within the future of anthropology as a four-field evolutionary study of the origins of humans and human nature."
Phylogenetic analysis of HERV-K LTR-like elements in primates: presence in some New World monkeys and evidence of recent parallel evolution in these species and in Homo sapiens,"['Kim, HS', 'Wadekar, RV', 'Takenaka, O', 'Hyun, BH', 'Crow, TJ']",ARCHIVES OF VIROLOGY,10.1007/s007050050724,1999,4,"Solitary long terminal repeats (LTRs) of the human endogenous retroviruses K family (HERV-K) have been found to be coexpressed with sequences of closely located genes. We identified forty-three HERV-K LTR-like elements in primates (African great apes, two Old World monkeys, and two New World monkeys) and analyzed them along with human-specific HERV-K LTRs. We report detection of HERV-K LTR-like elements from New World monkeys, as represented by the squirrel monkey and the night monkey, for the first time. Analysis revealed a high degree of sequence homology with human-specific HERV-K LTRs. A phylogenetic tree obtained by the neighbor-joining method revealed that five sequence (SMS-1, 2, 5, 6, 7) from the squirrel monkey and three sequences (NM6-4, 5, 9) from the night monkey are more closely related to human-specific HERV-K LTRs than they are to those of apes (the chimpanzee and gorilla) and Old World monkeys (the African green monkey and rhesus monkey). The findings are consistent with the concept the HERV-K LTR-like elements have proliferated independently and recently in the genome of primates, and that such proliferation has been more recent in Homo sapiens and in these representatives of New World monkeys than in some Old World monkeys."
Genomic differentiation of 18S ribosomal DNA and beta-satellite DNA in the hominoid and its evolutionary aspects,"['Hirai, H', 'Taguchi, T', 'Godwin, AK', 'SAU3A FAMILY']",CHROMOSOME RESEARCH,10.1023/A:1009237412155,1999,25,"The chromosome localization of two human multisequence families, rDNA and beta-satellite (beta-sat) DNA, was determined in humans and apes using double color fluorescence in-situ hybridization. Both DNA probes showed a distinct hybridization pattern with species-specific variations in hominoids. The stepwise differentiation of the integration, amplification, multilocalization, and reduction of the DNAs were observed interspecifically through the seven species examined. The stepwise events allowed us to trace back a phylogenetic divergence of the hominoid at the cytogenetic level. The manifestation of the events revealed that variations of the Y chromosome and acrocentric autosomes were synapomorphic characters in the divergence and those of metacentric autosomes were autapomorphic characters. Multilocalization of rDNA in the hominoid could also be interpreted as a result of translocations in terms of hetero-site crossover followed by a centric fission and formation of an acrocentric chromosome. Based on the observed rearrangements of rDNA and beta-sat DNA, we propose the following chromosomal phylogenetic divergence order in hominoids: gibbon-siamang-orangutan-gorilla-human-chimpanzee-bonobo. Our data provide additional evidence that evolution of the hominoid can be effectively studied using cytogenetic approaches."
Conservation of human gamma-X centromeric satellite DNA among primates with an autosomal localization in certain Old World monkeys,"['Lee, C', 'Stanyon, R', 'Lin, CC', 'Ferguson-Smith, MA']",CHROMOSOME RESEARCH,10.1023/A:1009223327818,1999,13,"Gamma-X satellite DNA is a 220-bp tandemly arranged repetitive DNA with specificity for the centromeric region of the human X chromosome. The conservation of this human X centromeric satellite DNA sequence in primate species was evaluated by comparative fluorescence in-situ hybridization to metaphase chromosome preparations of the great apes and three Old World monkeys. Homologous gamma-X DNA were detected at centromeric locations in all six primate species. For the great apes, gamma-X was exclusively localized to the centromeric regions of the X chromosomes. Among the Old World monkeys studied, only the golden monkey exhibited localization to the X chromosome. In the black-and-white colobus and the pig-tailed macaque, human gamma-X sequences were localized to the pericentromeric regions of autosomes 1 and 4, respectively."
The isolation and sequence of canine interleukin-8 receptor,"['Chang, YF', 'Novosel, V', 'Chang, CF']",DNA SEQUENCE,10.3109/10425179909033945,1999,1,"A cDNA corresponding to canine IL-8 receptor has been cloned and sequenced. The cDNA was synthesized using RT-PCR, with oligonucleotide primers designed from conserved regions of published IL-8 receptors. The 5'-end was cloned by 5'-RACE and the 3'-end was cloned by 3'-RACE. The cDNA encodes a predicted full length IL-8r protein of 356 amino acids. At the nucleic acid level, the canine cDNA shows 83.9%, 82.4%/78.8%, 81.5%/78%, 81.4%/77.7%, 77.8% and 77.3%/71.9% identity to published sequences of bovine, human, gorilla, rabbit, mouse and rat IL8RB/IL8RA, respectively. The derived protein from the cDNA sequences shows 75.3%/70.3%,, 75.3%/70.1%, 74.8%/69.4%, 70%/59%, and 69.7% identity to that of human, rabbit, gorilla, rat and mouse IL8RB/IL8RA homolog."
A hypothesis to explain the role of meat-eating in human evolution,"['Milton, K']",EVOLUTIONARY ANTHROPOLOGY,10.1002/(SICI)1520-6505(1999)8:1<11::AID-EVAN6>3.3.CO;2-D,1999,115,NA
Infanticide and the evolution of pair bonds in nonhuman primates,"['Palombit, RA']",EVOLUTIONARY ANTHROPOLOGY,10.1002/(SICI)1520-6505(1999)7:4<117::AID-EVAN2>3.0.CO;2-O,1999,71,"Social relationships between adult males and females vary widely among mammals. In general, interactions between the sexes, particularly those of an affiliative nature, are associated with and, indeed, often limited to the period of copulation or female estrus.(1) Nevertheless, cohesive male-female bonds persist beyond estrus in some species, particularly nonhuman primates,(2) for reasons that remain largely obscure. Protection from male infanticide has been offered as a potential benefit to females of bonds with males in a variety of primates, including mountain gorillas and gibbons. Here I evaluate this hypothesis within a comparative framework that considers alternative costs and benefits of social relationships between the sexes."
Aping our ancestors: Comparative aspects of reproductive ecology,"['Bentley, GR']",EVOLUTIONARY ANTHROPOLOGY,NA,1999,32,"There are many similarities among mammalian species in how ecological factors affect their reproductive potential and individual life histories. One of the most important limiting factors is the availability of sufficient resources to partition among essential growth, maintenance, and eventual reproduction.(1-3) How each mammal juggles these constraints constitutes its unique life history and determines its success as a species. Yet, as Hill and Hurtado(4) recently argued, life-history analyses are rarely applied to human reproduction. In fact, despite the demonstrated significance of adequate nutrition for reproductive performance among most mammalian species that have been studied,(1,3,5) many demographers, and even some biological anthropologists, have resisted the idea that humans, except under extreme famine conditions, might be subject to the same kinds of nutritional constraints that affect other mammals (6-9)."
Recently integrated human Alu repeats: finding needles in the haystack,"['Roy, AM', 'Carroll, ML', 'Kass, DH', 'Nguyen, SV', 'Salem, AH', 'Batzer, MA', 'Deininger, PL']",GENETICA,10.1023/A:1003941704138,1999,65,"Alu elements undergo amplification through retroposition and integration into new locations throughout primate genomes. Over 500,000 Alu elements reside in the human genome, making the identification of newly inserted Alu repeats the genomic equivalent of finding needles in the haystack. Here, we present two complementary methods for rapid detection of newly integrated Alu elements. In the first approach we employ computational biology to mine the human genomic DNA sequence databases in order to identify recently integrated Alu elements. The second method is based on an anchor-PCR technique which we term Allele-Specific Alu PCR (ASAP). In this approach, Alu elements are selectively amplified from anchored DNA generating a display or 'fingerprint' of recently integrated Alu elements. Alu insertion polymorphisms are then detected by comparison of the DNA fingerprints generated from different samples. Here, we explore the utility of these methods by applying them to the identification of members of the smallest previously identified subfamily of Alu repeats in the human genome termed Ya8. This subfamily of Alu repeats is composed of about 50 elements within the human genome. Approximately 50% of the Ya8 Alu family members have inserted in the human genome so recently that they are polymorphic, making them useful markers for the study of human evolution."
